ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5054384,M,Y,N,0,292500.0,Commercial associate,Higher education,Single / not married,House / apartment,-14050,-3680,1,1,1,0,Laborers,1.0
6698149,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-21313,-289,1,0,0,0,Drivers,2.0
6375520,M,N,N,0,315000.0,Working,Secondary / secondary special,Married,Municipal apartment,-21165,-1777,1,0,0,0,Security staff,2.0
6272138,F,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14561,-5564,1,0,0,0,Sales staff,3.0
6263636,F,N,N,0,135000.0,Working,Higher education,Married,House / apartment,-14168,-447,1,0,0,1,Sales staff,2.0
6528784,F,N,Y,0,99000.0,Working,Higher education,Separated,House / apartment,-13562,-1422,1,0,0,0,Laborers,1.0
5279541,F,Y,Y,1,144000.0,Working,Incomplete higher,Married,House / apartment,-9776,-946,1,1,0,0,Managers,3.0
6336113,F,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,With parents,-9480,-2829,1,0,0,0,Laborers,2.0
6153273,F,N,N,0,360000.0,Working,Secondary / secondary special,Separated,Municipal apartment,-22450,-14797,1,0,0,0,Accountants,1.0
5045869,F,Y,Y,1,315000.0,Commercial associate,Higher education,Married,House / apartment,-16710,-3092,1,0,0,0,Managers,3.0
6087078,F,N,Y,2,90000.0,State servant,Secondary / secondary special,Married,House / apartment,-9975,-176,1,0,0,1,Core staff,4.0
6090569,F,N,Y,0,85500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-22579,365243,1,0,0,0,,2.0
6741755,F,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-20554,-4179,1,0,0,0,Core staff,2.0
6786278,F,N,N,1,166500.0,Working,Higher education,Married,House / apartment,-12825,-150,1,0,0,0,Core staff,3.0
6779147,F,N,Y,0,225000.0,Working,Higher education,Married,House / apartment,-17356,-10365,1,0,0,0,Accountants,2.0
6608114,M,N,Y,0,225000.0,Working,Higher education,Married,House / apartment,-22254,-2226,1,0,0,0,Managers,2.0
5091183,F,N,Y,1,67500.0,Working,Secondary / secondary special,Separated,House / apartment,-11126,-2087,1,1,1,0,Accountants,2.0
6691939,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11154,-4415,1,1,0,0,Laborers,2.0
6758072,M,Y,Y,0,216000.0,Commercial associate,Higher education,Single / not married,Rented apartment,-8686,-350,1,0,0,0,,1.0
6352031,M,N,Y,1,112500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-12661,-1610,1,0,0,0,Laborers,2.0
6071023,M,Y,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12892,-3216,1,0,0,0,Laborers,1.0
5088240,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21894,365243,1,0,0,0,,1.0
6263450,F,Y,N,1,171000.0,Working,Secondary / secondary special,Married,House / apartment,-13855,-266,1,1,1,0,Core staff,3.0
5296133,F,N,Y,0,63000.0,Working,Secondary / secondary special,Married,House / apartment,-11723,-414,1,0,1,0,Core staff,2.0
5972026,F,N,Y,0,315000.0,Working,Higher education,Civil marriage,House / apartment,-12708,-3313,1,0,0,0,Sales staff,2.0
6690297,M,N,N,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-18031,365243,1,0,1,0,,2.0
6569788,F,N,Y,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,-17707,-3830,1,1,0,0,Laborers,2.0
5377419,F,N,Y,2,99000.0,Working,Secondary / secondary special,Married,House / apartment,-14499,-1275,1,0,0,0,Medicine staff,4.0
5509667,M,Y,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10799,-1519,1,0,0,0,Laborers,3.0
5398597,M,N,N,0,135000.0,State servant,Higher education,Married,Office apartment,-23080,-263,1,0,0,0,,2.0
6562681,F,N,Y,0,279000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21097,365243,1,0,0,0,,2.0
6259138,F,Y,Y,0,157500.0,State servant,Secondary / secondary special,Married,House / apartment,-18718,-3108,1,0,0,0,Core staff,2.0
5735953,F,N,N,0,130500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-18970,365243,1,0,0,0,,1.0
5344723,F,N,Y,1,247500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15420,-5384,1,0,1,0,Laborers,2.0
5439038,F,N,N,0,89550.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23426,365243,1,0,0,0,,1.0
6380391,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-18635,365243,1,0,0,0,,2.0
5154504,M,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20061,-11662,1,0,0,0,Laborers,2.0
5398974,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19406,-5505,1,0,0,0,,2.0
5091131,F,N,Y,1,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18715,-2867,1,1,0,0,Secretaries,2.0
6782450,M,N,Y,3,225000.0,State servant,Higher education,Married,House / apartment,-13318,-5571,1,0,0,0,Managers,5.0
5761792,F,N,N,1,81000.0,Working,Higher education,Married,House / apartment,-10561,-212,1,0,0,0,Laborers,3.0
5114010,F,N,N,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,-13446,-2720,1,0,0,0,Sales staff,4.0
6024301,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-14228,-2582,1,1,0,0,,2.0
5980960,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,-11677,-2406,1,0,1,0,,2.0
6704609,M,Y,Y,0,337500.0,Working,Higher education,Married,House / apartment,-14470,-7532,1,0,0,0,Laborers,2.0
6472910,M,N,Y,0,360000.0,Pensioner,Higher education,Single / not married,House / apartment,-20847,365243,1,0,0,0,,1.0
6229481,F,Y,N,1,256500.0,State servant,Secondary / secondary special,Married,Office apartment,-12924,-2061,1,0,0,0,Core staff,3.0
5854488,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14156,-142,1,0,1,0,Laborers,2.0
6296723,F,Y,Y,0,157500.0,Pensioner,Higher education,Widow,House / apartment,-19897,365243,1,0,0,0,,1.0
6594760,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20670,365243,1,0,0,0,,2.0
6464851,F,Y,Y,0,252000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12579,-4340,1,0,0,1,Laborers,2.0
5170459,M,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17031,-1491,1,0,1,0,Drivers,2.0
5117102,F,N,Y,0,126000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23914,365243,1,0,0,0,,2.0
5629065,M,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23654,365243,1,0,1,0,,2.0
5243651,F,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-17363,-7272,1,0,0,0,Laborers,2.0
7464297,F,Y,N,2,135000.0,Commercial associate,Higher education,Married,House / apartment,-11207,-1660,1,0,0,1,,4.0
6755106,F,N,Y,0,135000.0,Working,Higher education,Married,House / apartment,-17145,-8867,1,0,1,0,Laborers,2.0
6162063,M,N,Y,1,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20402,365243,1,0,0,0,,3.0
5438954,M,Y,N,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-12024,-3281,1,1,1,0,Laborers,3.0
5772327,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11471,-3073,1,0,0,0,Laborers,3.0
6746792,F,Y,N,1,279000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-18388,-8838,1,1,1,0,Laborers,3.0
6758868,F,N,Y,2,202500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-13056,-2816,1,0,0,0,High skill tech staff,4.0
6357271,M,Y,N,2,202500.0,Working,Secondary / secondary special,Married,Municipal apartment,-17802,-7318,1,0,0,1,Laborers,4.0
5500953,F,N,Y,2,175500.0,Working,Secondary / secondary special,Civil marriage,Municipal apartment,-16063,-7278,1,0,1,0,High skill tech staff,4.0
5092332,F,N,Y,0,58500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-24946,365243,1,0,1,0,,1.0
6835623,F,N,Y,0,225000.0,Pensioner,Higher education,Married,House / apartment,-21297,365243,1,0,0,1,,2.0
6409214,F,N,Y,0,135000.0,Pensioner,Higher education,Married,House / apartment,-23055,365243,1,0,1,0,,2.0
5453467,M,N,Y,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10628,-340,1,0,1,0,Laborers,3.0
5603085,F,Y,Y,0,112500.0,Working,Higher education,Married,House / apartment,-8218,-217,1,1,0,0,Sales staff,2.0
6832323,M,N,Y,1,126000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-16079,-5098,1,0,0,0,Laborers,2.0
6144529,F,N,Y,0,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-22231,-3869,1,1,1,0,Accountants,2.0
6023618,M,Y,Y,0,270000.0,State servant,Secondary / secondary special,Married,House / apartment,-15130,-8121,1,0,0,0,Drivers,2.0
5858247,M,Y,N,0,171000.0,Working,Higher education,Married,House / apartment,-13965,-3245,1,0,1,0,Laborers,2.0
5353380,F,Y,N,0,81000.0,Pensioner,Higher education,Married,House / apartment,-20916,365243,1,0,0,0,,2.0
6838062,F,N,Y,0,216000.0,Working,Secondary / secondary special,Married,House / apartment,-11348,-149,1,1,1,0,High skill tech staff,2.0
6367528,F,N,N,0,180000.0,Working,Higher education,Separated,House / apartment,-12913,-515,1,0,0,0,High skill tech staff,1.0
5283730,M,Y,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,-13630,-4544,1,0,0,0,,3.0
5116707,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22396,365243,1,0,0,0,,2.0
5883268,F,Y,Y,2,135000.0,Working,Higher education,Married,House / apartment,-13753,-1316,1,0,0,1,Managers,4.0
6634188,F,N,Y,0,63000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21453,365243,1,0,1,0,,2.0
5709055,F,N,N,0,234000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-18415,-1660,1,0,0,0,,2.0
6519219,F,N,Y,2,90000.0,Working,Secondary / secondary special,Single / not married,With parents,-10721,-823,1,0,0,0,Sales staff,3.0
6682240,M,Y,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-13962,-2673,1,0,1,0,,3.0
6837465,F,N,Y,0,180000.0,Working,Higher education,Married,House / apartment,-18826,-302,1,0,0,0,Accountants,2.0
6465064,F,N,N,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20829,365243,1,0,0,0,,2.0
6026962,M,N,N,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,-12584,-859,1,0,1,0,Laborers,3.0
6643970,F,Y,N,0,135000.0,Working,Higher education,Married,Office apartment,-15386,-3378,1,0,0,0,Core staff,2.0
6752681,M,Y,Y,2,450000.0,Working,Secondary / secondary special,Married,House / apartment,-15253,-4391,1,0,1,0,Managers,4.0
5092406,M,N,Y,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-21649,-3000,1,1,1,0,Drivers,2.0
5727993,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-17138,-3172,1,0,0,1,Laborers,1.0
6122749,F,N,Y,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,-22364,-5017,1,1,0,0,Core staff,2.0
6052951,M,Y,N,0,148500.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,-10888,-1584,1,1,0,0,Core staff,2.0
7076908,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-10312,-2778,1,0,0,0,Laborers,2.0
6594831,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17532,-9642,1,1,1,0,High skill tech staff,2.0
6229239,F,N,Y,1,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15275,-2670,1,0,0,0,Sales staff,2.0
5787783,F,N,N,2,261000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12125,-1922,1,0,0,0,Sales staff,4.0
5807155,F,N,N,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-11894,-2090,1,0,0,0,Sales staff,3.0
5864179,F,Y,N,0,153000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17359,-4470,1,0,0,0,Cooking staff,1.0
6070603,F,N,Y,0,540000.0,Commercial associate,Higher education,Single / not married,House / apartment,-19586,-1573,1,0,0,0,,1.0
5384265,M,Y,Y,1,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15725,-3746,1,0,1,0,Drivers,3.0
5969569,F,N,Y,1,90000.0,Working,Secondary / secondary special,Civil marriage,Municipal apartment,-8110,-1190,1,0,0,0,,3.0
5641355,M,Y,Y,0,220500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14455,-973,1,1,0,0,Drivers,2.0
5707209,M,Y,Y,2,369000.0,Working,Higher education,Married,House / apartment,-19819,-1040,1,0,1,0,Drivers,4.0
6799068,F,N,Y,0,85500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23449,365243,1,0,0,0,,2.0
6736492,M,Y,Y,0,94500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23215,365243,1,0,1,0,,2.0
6079775,F,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17502,-1783,1,0,0,0,High skill tech staff,2.0
5735843,M,Y,N,1,202500.0,Working,Higher education,Married,House / apartment,-18207,-5808,1,0,0,0,Laborers,3.0
6185156,F,N,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8840,-1282,1,0,0,0,Waiters/barmen staff,1.0
6154552,F,N,N,0,49500.0,Pensioner,Higher education,Married,House / apartment,-24479,365243,1,0,1,0,,2.0
6528597,F,N,Y,0,81000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21447,365243,1,0,0,0,,1.0
5808072,F,N,Y,0,180000.0,State servant,Secondary / secondary special,Married,Municipal apartment,-20340,-11282,1,1,0,0,Core staff,2.0
5702006,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,-16913,-9839,1,0,0,0,Medicine staff,2.0
6123956,F,N,N,0,171000.0,Commercial associate,Higher education,Married,House / apartment,-19209,-330,1,0,0,0,Laborers,2.0
6601966,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13880,-3678,1,1,0,1,Sales staff,2.0
5174412,M,N,Y,0,225000.0,Working,Secondary / secondary special,Separated,House / apartment,-15615,-3468,1,0,0,0,Laborers,1.0
6033414,M,Y,Y,1,189000.0,Working,Secondary / secondary special,Married,House / apartment,-13519,-3643,1,0,0,0,Laborers,3.0
6127570,M,Y,Y,1,315000.0,Working,Secondary / secondary special,Married,House / apartment,-12299,-1568,1,0,0,0,Managers,3.0
5237543,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-16106,365243,1,0,0,0,,2.0
5752161,F,Y,Y,1,108000.0,State servant,Secondary / secondary special,Married,House / apartment,-16156,-1705,1,1,0,0,,3.0
6620931,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-20914,-151,1,0,0,0,Core staff,2.0
5628476,M,Y,N,0,427500.0,Commercial associate,Higher education,Married,House / apartment,-13504,-2806,1,1,1,0,Sales staff,2.0
6264105,M,N,N,0,315000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15934,-759,1,0,0,0,Core staff,2.0
5400814,F,N,Y,0,202500.0,Working,Secondary / secondary special,Widow,House / apartment,-19539,-1861,1,0,0,0,Laborers,1.0
5864377,M,N,N,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8092,-391,1,1,1,0,Drivers,1.0
6367512,F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17149,-8855,1,1,0,0,Medicine staff,2.0
5190289,F,Y,Y,0,247500.0,Pensioner,Incomplete higher,Married,House / apartment,-23281,365243,1,0,0,0,,2.0
6732018,M,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8564,-788,1,0,0,0,Drivers,1.0
6230598,M,Y,Y,0,180000.0,Pensioner,Higher education,Married,House / apartment,-24356,365243,1,0,0,0,,2.0
6601740,F,N,Y,1,225000.0,State servant,Higher education,Married,House / apartment,-13075,-2399,1,0,0,0,Core staff,3.0
5558978,F,N,Y,1,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20350,365243,1,0,0,0,,3.0
5096696,F,N,N,0,81000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20145,365243,1,0,0,0,,2.0
6507829,F,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-21469,-1125,1,0,0,1,Medicine staff,2.0
5166479,M,N,Y,1,135000.0,State servant,Higher education,Married,House / apartment,-17535,-7294,1,0,0,0,High skill tech staff,3.0
5864283,F,N,N,0,76500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-22183,365243,1,0,0,0,,1.0
5765804,F,N,Y,1,211500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-11090,-1055,1,0,0,0,Accountants,3.0
6528521,F,Y,Y,0,157500.0,Working,Higher education,Separated,House / apartment,-15798,-2638,1,0,0,0,Sales staff,1.0
5671323,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21774,365243,1,0,0,0,,1.0
6131974,M,Y,Y,0,243000.0,Working,Secondary / secondary special,Married,House / apartment,-16245,-3427,1,0,0,0,Laborers,2.0
6410196,M,Y,Y,2,202500.0,Commercial associate,Higher education,Married,House / apartment,-11653,-1110,1,0,0,0,Drivers,4.0
6088828,F,Y,Y,1,135000.0,State servant,Secondary / secondary special,Married,House / apartment,-16282,-3099,1,0,0,0,Cooking staff,3.0
6023295,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21526,365243,1,0,1,0,,2.0
5345762,M,N,Y,0,157500.0,Working,Incomplete higher,Civil marriage,House / apartment,-8585,-274,1,0,1,0,High skill tech staff,2.0
5727435,F,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-16924,-1619,1,0,0,0,Sales staff,2.0
6248675,F,N,Y,2,112500.0,Working,Higher education,Married,House / apartment,-14698,-4958,1,0,0,0,,4.0
5923828,M,N,Y,0,175500.0,Pensioner,Higher education,Married,House / apartment,-20940,365243,1,0,0,0,,2.0
5022422,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-19187,-1218,1,1,1,0,Cooking staff,2.0
5500754,M,Y,Y,0,99000.0,Pensioner,Higher education,Separated,House / apartment,-19923,365243,1,0,0,0,,1.0
5235871,M,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11984,-2379,1,0,1,0,Drivers,3.0
5679189,M,Y,N,0,67500.0,Pensioner,Higher education,Married,House / apartment,-20144,365243,1,0,0,0,,2.0
6728460,F,N,Y,0,103500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21978,365243,1,0,0,0,,2.0
5136890,F,N,N,0,135000.0,Pensioner,Higher education,Single / not married,House / apartment,-24022,365243,1,0,0,0,,1.0
6412484,M,Y,Y,1,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13482,-717,1,0,0,0,Drivers,3.0
